uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
spotify:track:1TisGU2iKuIvJUm23gAg6d,0.607,0.719,8,-4.086,1,0.117,0.0277,0,0.465,0.213,140.08,aggressive
spotify:track:1otcpLWDaprg3BOtE5MadV,0.956,0.5,1,-7.159,1,0.166,0.00763,1.16E-06,0.125,0.3,129.006,aggressive
spotify:track:4AdoFtd3t8AJruXmTRWfNX,0.713,0.555,2,-8.707,0,0.0346,0.216,0,0.103,0.375,115.978,aggressive
spotify:track:0M0sZSQR2r7J8eNDjTjhmO,0.518,0.704,6,-5.745,0,0.186,0.00509,2.29E-05,0.343,0.224,137.934,aggressive
spotify:track:38Q1UlURazKzjjefYREQUc,0.528,0.841,10,-4.689,1,0.199,0.0301,0,0.269,0.338,139.998,aggressive
spotify:track:4hqAEmMOw9IUq0ujmmedGb,0.643,0.805,2,-6.691,1,0.0974,0.0165,0,0.379,0.205,129.865,aggressive
spotify:track:5gN2Z0Xp82DsWstq3lHGRi,0.858,0.464,1,-7.152,1,0.274,0.184,0,0.412,0.0881,130.164,aggressive
spotify:track:5T0YyRxyxtLDxLYJhLjqWM,0.373,0.862,1,-1.98,1,0.0612,0.162,0,0.48,0.32,113.252,aggressive
spotify:track:2KzojgmXHO92bQMpyiz4oZ,0.59,0.853,1,-6.03,0,0.541,0.0538,0,0.354,0.401,141.995,aggressive
spotify:track:37gqBnUAZe8BY8WR56kDNk,0.774,0.751,1,-2.445,1,0.198,0.0614,0,0.0728,0.189,109.98,aggressive
spotify:track:1nB6VmrPybx4xwkL80OqdA,0.665,0.905,7,-5.785,1,0.253,0.161,0.0669,0.907,0.288,114.938,aggressive
spotify:track:5sqXH7GlmZmToMnGs6Q0nz,0.751,0.529,1,-10.398,1,0.0328,0.393,0.0336,0.101,0.063,129.979,aggressive
spotify:track:21d1P7ckHoTJr1l1ZmtFxU,0.695,0.505,1,-11.742,1,0.0637,0.176,0.395,0.161,0.107,118.045,aggressive
spotify:track:4ogq83eKhBYXjzRaEtigvV,0.703,0.551,1,-9.939,1,0.265,0.134,1.11E-05,0.311,0.375,150.023,aggressive
spotify:track:4NIxSd3Rlyr0qBb9ejTC2z,0.447,0.949,7,-5.043,1,0.209,0.0814,0,0.406,0.24,153.995,aggressive
spotify:track:2u0zjh7LkkHAiqYvh596F6,0.692,0.831,1,-2.909,1,0.0639,0.00495,1.90E-05,0.434,0.0984,141.072,aggressive
spotify:track:6TBG2B3jJukN4lr5LOwyJH,0.577,0.896,0,-4.247,0,0.413,0.0736,0,0.627,0.371,144.998,aggressive
spotify:track:6qcJrFSJtEbf9oWGh6EyHK,0.897,0.532,7,-5.44,0,0.202,0.112,0,0.108,0.273,130.171,aggressive
spotify:track:4SzxUhwXZfFDHdq7Ib5HxJ,0.928,0.519,10,-8.762,0,0.3,0.105,0.0403,0.0542,0.765,99.952,aggressive
spotify:track:0gqhiqBWmcXDrUiThfJmgf,0.596,0.62,10,-8.529,0,0.0312,0.00074,0.00388,0.743,0.298,129.862,aggressive
spotify:track:2E0J8yXM37mOUTRgfRbjVF,0.852,0.41,1,-11.387,1,0.278,0.128,0.155,0.103,0.0743,140.056,aggressive
spotify:track:2LFcqPzTvNiXZWKVaoKtG4,0.714,0.672,2,-6.601,1,0.278,0.556,0.00724,0.242,0.407,159.926,aggressive
spotify:track:12zmYRaGnal58OpvFhrubV,0.901,0.438,1,-9.901,1,0.349,0.0621,0.268,0.0745,0.48,114.515,aggressive
spotify:track:18913C3oWoP8gq5c8JFozG,0.379,0.63,9,-4.584,0,0.0555,0.0287,0.000363,0.0944,0.225,122.899,aggressive
spotify:track:0xXgyCbzyaS9UIsuLQMUnE,0.736,0.598,7,-8.085,1,0.284,0.0476,3.64E-06,0.631,0.293,90.98,aggressive
spotify:track:2WvJaLz1Y1vsP2zpmF1KlP,0.91,0.602,8,-7.211,1,0.259,0.0612,0.00177,0.136,0.733,120.031,aggressive
spotify:track:5oxmx6B0kWTuCKgBzv8NpH,0.845,0.644,11,-2.94,1,0.319,0.216,0,0.157,0.443,153.943,aggressive
spotify:track:3G0IH6dpqaCTlnknAkCfqe,0.73,0.783,0,-5.845,1,0.28,0.21,2.34E-06,0.107,0.403,86.204,aggressive
spotify:track:0c0Gf3FpG1NKKThB434Qbl,0.515,0.889,10,-4.7,0,0.345,0.159,0,0.318,0.379,134.052,aggressive
spotify:track:4t2XWG1hM2WH0Cx9SgnE76,0.834,0.598,1,-7.588,1,0.314,0.378,0,0.0814,0.478,125.946,aggressive
spotify:track:1FVhgNcxyksUoL4rRRI36I,0.738,0.719,1,-5.172,1,0.238,0.0233,0,0.316,0.353,79.985,aggressive
spotify:track:3PLw4ECg4cedpV6NXxIkPE,0.907,0.636,2,-3.685,1,0.156,0.0569,0,0.089,0.726,144.055,aggressive
spotify:track:0mbegn9oAhJyfL0xEq3r9a,0.736,0.806,7,-2.709,1,0.328,0.0298,0,0.0847,0.763,120.04,aggressive
spotify:track:1R6qeTvAvaxB7hydIYVIY8,0.828,0.61,1,-4.23,1,0.0528,0.00544,0,0.158,0.311,126.011,aggressive
spotify:track:1P1j7RHJ1rv5hRbjookpCI,0.882,0.663,6,-3.771,0,0.124,0.375,0,0.103,0.267,132.037,aggressive
spotify:track:4I5po5l2a2KeUfEI3xhmY7,0.839,0.863,0,-3.275,1,0.228,0.219,0,0.371,0.448,114.087,aggressive
spotify:track:08BjRgnqzK1TAOU0zksdwB,0.796,0.811,4,-3.582,0,0.235,0.0523,0,0.0851,0.726,94.099,aggressive
spotify:track:2IEaghW8CpyLlyQYvBxXEu,0.838,0.705,4,-4.581,0,0.0474,0.15,0,0.0726,0.347,102.985,aggressive
spotify:track:1yB8Qo95gnvGHv8v1fnkls,0.747,0.843,11,-4.204,1,0.219,0.0794,0,0.0819,0.443,109.936,aggressive
spotify:track:0igVs6UgBOYW370DAh9Efb,0.697,0.929,6,-2.558,1,0.318,0.0576,0,0.275,0.759,105.367,aggressive
spotify:track:7EBxRB5zybo2zutJuiAwoF,0.871,0.633,8,-5.96,1,0.0915,0.0296,0,0.0402,0.664,107.024,aggressive
spotify:track:0r9xXGoXUo0gFz08gnGhiF,0.775,0.469,0,-6.128,0,0.151,0.098,0,0.0663,0.62,160.074,aggressive
spotify:track:0vZi38VepxZWh0ACqYaXio,0.85,0.775,0,-5.303,1,0.237,0.204,0,0.293,0.746,152.02,aggressive
spotify:track:4tJl1AVYE6WFAWtuAEhxpM,0.83,0.634,8,-5.649,1,0.13,0.0935,0,0.133,0.399,108.038,aggressive
spotify:track:1xsvQScFxg24Nrc9wC459i,0.851,0.727,6,-2.864,1,0.301,0.165,0,0.0343,0.861,136.092,aggressive
spotify:track:4e3DIkvwzyWu3ZpZFZJb5o,0.861,0.633,1,-5.618,1,0.244,0.0021,1.49E-05,0.116,0.323,159.964,aggressive
spotify:track:59futJ8UnUZuv3Lhu7lGWC,0.794,0.795,3,-4.996,1,0.238,0.235,0,0.32,0.55,81.004,aggressive
spotify:track:3uehjX1ljB40ITtieBbOXW,0.8,0.731,11,-3.12,1,0.275,0.141,0,0.0791,0.663,140.035,aggressive
spotify:track:7JPPI2Y3qgLwTQB4FPSrH0,0.934,0.832,10,-2.59,0,0.223,0.268,0,0.068,0.668,119.89,aggressive
spotify:track:4gc5n5YLVvZFORdNOvelZE,0.854,0.581,11,-3.423,0,0.0652,0.0703,7.39E-06,0.0991,0.567,139.93,aggressive
spotify:track:2nUV89YCnZig9HYfjdVK4Q,0.604,0.802,6,-8.517,0,0.171,0.109,0.000763,0.115,0.355,155.901,aggressive
spotify:track:6e5HyHVa3PN6loLfrob9lV,0.815,0.622,0,-7.616,0,0.112,0.193,0,0.107,0.203,119.968,aggressive
spotify:track:5SwdmbcCxeDi2GKpAGYMfB,0.837,0.41,1,-13.858,1,0.398,0.228,0.0179,0.104,0.747,159.951,aggressive
spotify:track:1McHTvyf6FGccOAHXydxTN,0.803,0.647,2,-4.916,1,0.11,0.00545,0.0345,0.113,0.398,140.033,aggressive
spotify:track:6vpnnhqQwTF9BOYK2YnVsP,0.453,0.926,1,-5.487,1,0.055,9.34E-06,0.0147,0.353,0.543,169.998,aggressive
spotify:track:7zC67nkS3LdYeNDVAlJgWo,0.728,0.771,1,-5.236,1,0.354,0.0585,0.0011,0.283,0.45,125.019,aggressive
spotify:track:4IS1uYobjZkrWEo9tCyXcU,0.683,0.668,9,-10.569,1,0.419,0.779,0.707,0.0886,0.303,155.125,aggressive
spotify:track:7IWU8y05T5CNwvfuilLOMM,0.533,0.997,10,-5.401,0,0.552,0.0446,0,0.166,0.277,170.208,aggressive
spotify:track:10vyc1xMcZktkFFQqpGwc6,0.602,0.723,11,-9.752,0,0.202,0.00151,0.105,0.097,0.35,159.985,aggressive
spotify:track:1z7ar4F05hJD4UcOHRHCHA,0.776,0.4,1,-15.65,0,0.0672,0.324,0.66,0.0925,0.206,155.046,aggressive
spotify:track:5Ab5zQolgqTD0gOIiiBSGv,0.735,0.561,1,-11.444,1,0.0909,0.184,0.529,0.148,0.244,107.998,aggressive
spotify:track:423Rklp47X0kyZAhjrfAeV,0.628,0.587,7,-10.374,1,0.241,0.388,0.574,0.129,0.433,144.086,aggressive
spotify:track:7tA4KVTH1nhPZ9kLljZHYv,0.676,0.875,5,-6.05,1,0.341,0.0455,0.00371,0.0994,0.188,99.991,aggressive
spotify:track:6SSNKEaYtduL6wNgTWmxUv,0.204,0.793,10,-8.48,0,0.111,9.07E-05,0,0.934,0.343,174.766,aggressive
spotify:track:4tUekPHVcS2dw6f3Hn7JMY,0.486,0.951,1,-5.434,1,0.0622,0.00035,0.00934,0.0788,0.383,180.012,aggressive
spotify:track:5FyllqdIz7jJgcB2l1pEN5,0.558,0.9,1,-6.403,1,0.087,0.000528,0.247,0.41,0.373,134.011,aggressive
spotify:track:2qpKUadEjwdVNqcnoEcIy1,0.609,0.791,1,-8.382,1,0.182,0.0916,0.0431,0.194,0.401,164.492,aggressive
spotify:track:0QapbyVPVoc1ECYe2VMvR6,0.787,0.784,2,-6.071,1,0.152,0.268,0,0.208,0.479,89.976,aggressive
spotify:track:6IBgAe92AoFBSnz97gJU56,0.676,0.808,1,-4.345,1,0.051,0.00992,0,0.311,0.394,140.039,aggressive
spotify:track:02I98OhLRoWB1JONKVI3ay,0.637,0.997,3,-2.317,1,0.366,0.234,0,0.438,0.161,136.923,aggressive
spotify:track:3gY0zfbkaQliFYnkumU7Qh,0.704,0.722,8,-6.61,1,0.155,0.123,0,0.175,0.53,163.678,aggressive
spotify:track:6tQb4OsCIiJDJSM0lpEM3Q,0.791,0.27,1,-14.749,1,0.209,0.00307,0.155,0.113,0.0381,130.031,aggressive
spotify:track:7H4XG9VWkcyp8GYp3D1GAG,0.307,0.902,11,-6.917,1,0.808,0.455,0,0.121,0.231,106.66,aggressive
spotify:track:34zyrnr5IXoc4Z0ApAtMiK,0.581,0.566,2,-9.931,1,0.0486,0.0826,0.00203,0.694,0.219,162.097,aggressive
spotify:track:73qYcR9AsQyzyOofKsokpQ,0.396,0.668,10,-9.321,0,0.349,0.377,0.0125,0.0976,0.179,86.56,aggressive
spotify:track:6OmjtarIyM0ilYmS4QyuPA,0.507,0.945,11,-4.288,0,0.12,0.022,0,0.103,0.314,160.025,aggressive
spotify:track:3XjuoaEjbBfJ7EeOU7aEcJ,0.741,0.722,6,-7.848,1,0.271,0.14,3.49E-05,0.141,0.195,107.941,aggressive
spotify:track:5gNeQNFcTQWJrp6W61JLQN,0.649,0.914,10,-5.303,0,0.475,0.0137,1.21E-06,0.414,0.509,139.067,aggressive
spotify:track:1vxo01pG8zzkcHAF28ItwH,0.622,0.923,1,-8.61,1,0.302,0.0857,0,0.0883,0.245,100.015,aggressive
spotify:track:0GpHpTBnQ1VZdlfyBGeoKr,0.362,0.979,7,-5.643,1,0.817,0.00329,0.00365,0.547,0.0387,160.072,aggressive
spotify:track:3xfl2k0sQAnLdgaJzmLYvP,0.558,0.955,1,-1.961,0,0.252,0.000573,2.13E-06,0.281,0.0727,99.975,aggressive
spotify:track:7KWhpZj9UT7yVMS3iJeC1h,0.545,0.455,10,-14.71,0,0.0566,0.244,0.00488,0.0618,0.251,99.834,aggressive
spotify:track:0DUHClwZga9BKlFD21782x,0.732,0.452,1,-7.125,1,0.556,0.00125,0.000583,0.0893,0.0547,144.019,aggressive
spotify:track:49FNYEcgNQ4S4NeKzAP7IZ,0.624,0.971,1,-2.208,1,0.253,0.261,0,0.141,0.411,160.045,aggressive
spotify:track:26csiLCCRRPXOuJdqr941H,0.705,0.531,1,-12.724,1,0.332,0.345,0.00147,0.104,0.0394,135.101,aggressive
spotify:track:4EV5i8g0SgC0f6KRaRUtZU,0.821,0.687,1,-6.92,0,0.122,0.00523,0.000203,0.0938,0.619,90.004,aggressive
spotify:track:5eWyltWAhpx8V9OuAGws2e,0.794,0.54,0,-9.196,0,0.0526,0.0163,0.0715,0.104,0.631,143.019,aggressive
spotify:track:1jJKB0RILLoPgiWFmudhEi,0.735,0.763,7,-7.001,1,0.0786,0.0166,9.30E-05,0.123,0.608,125.006,aggressive
spotify:track:0AFFSxJyGPhY0026yOqWQx,0.654,0.715,6,-2.626,1,0.328,0.0229,0,0.125,0.667,74.888,aggressive
spotify:track:5DiEfo2Di7iVIuPw2bSwdj,0.737,0.586,7,-9.266,1,0.355,0.131,0,0.124,0.462,139.928,aggressive
spotify:track:34zL5SyyyDPEMRuRvc6QQO,0.475,0.886,1,-4.06,1,0.252,0.0172,0,0.875,0.601,174.162,aggressive
spotify:track:5LGHsa3tFfcM6qc1gUkrhy,0.454,0.915,1,-3.248,1,0.311,0.0124,9.93E-06,0.347,0.443,139.998,aggressive
spotify:track:4C5RzSVrYat3XvLNMY9SBx,0.667,0.723,5,-11.594,0,0.425,0.118,0,0.126,0.445,147.024,aggressive
spotify:track:79A7x7YKpmNTOxRIpW8kt8,0.436,0.617,1,-0.171,1,0.0544,0.00262,0,0.406,0.1,174.044,aggressive
spotify:track:0iUzjcpHnVM02PARGxnbza,0.778,0.837,8,-8.657,1,0.241,0.0929,0.897,0.0872,0.509,170.02,aggressive
spotify:track:5GbbuODi0zYDtjcQpgEUvb,0.76,0.322,1,-13.037,1,0.254,0.0373,3.38E-06,0.162,0.0786,93.018,aggressive
spotify:track:6UDHVk8f8ZpOEdlj2YSD1v,0.445,0.96,5,-3.55,1,0.221,0.117,0,0.168,0.289,82.441,aggressive
spotify:track:3SsXcDjZqGyjKZBkb1eQFv,0.647,0.744,1,-3.593,0,0.108,0.0377,0.03,0.322,0.15,112.964,aggressive
spotify:track:5FH7thXlRFVnzbP2yYscTc,0.79,0.989,9,-2.41,1,0.157,0.0171,4.48E-06,0.501,0.828,149.999,aggressive
spotify:track:3gNPEnAFeHwNDK2euRNWHr,0.798,0.955,1,-1.863,1,0.102,0.00177,0,0.215,0.333,165.053,aggressive
spotify:track:6o0xTt4eep4AL1Ta5yuVrY,0.586,0.866,5,-12.56,0,0.288,0.000803,1.28E-06,0.232,0.644,74.992,aggressive
spotify:track:1TlGSFwP8MUN57BCj3WL21,0.628,0.68,11,-7.113,1,0.0544,0.132,4.42E-05,0.112,0.298,77.465,aggressive
spotify:track:0YeibeZjGtGeEKdIOVNFWI,0.397,0.952,6,-3.501,0,0.232,0.000157,0.000563,0.201,0.385,179.981,aggressive
spotify:track:0aGLliA4mFEdFhjyOERzjs,0.516,0.329,2,-13.272,1,0.04,0.0682,0.000993,0.291,0.0364,109.978,aggressive
spotify:track:726vgNEigb4tTz9DQmykfP,0.638,0.958,2,-0.74,1,0.123,0.355,0,0.117,0.673,170.017,aggressive
spotify:track:0wDBXRd8clqLTNqyO1HM1w,0.472,0.887,5,-3.466,1,0.534,0.0016,0,0.523,0.73,169.801,aggressive
spotify:track:7qXAgtBxVQNcBeohYyYBig,0.773,0.911,1,-1.5,1,0.243,0.00849,0,0.36,0.415,148.415,aggressive
spotify:track:20foGhmqyjTyHMVIgELLCo,0.552,0.906,1,-4.767,1,0.075,0.00065,0.000349,0.246,0.22,89.973,aggressive
spotify:track:6uuVuja4LhMEAhmlJnuefm,0.97,0.91,1,-2.91,0,0.377,0.0256,0,0.0721,0.608,127.981,aggressive
spotify:track:3bgVcx8FSnx4xJw67DRMjw,0.577,0.945,10,-3.107,0,0.277,0.0208,4.08E-05,0.577,0.582,82.455,aggressive
spotify:track:45fcdoHq4FnV8f9AkYXoqh,0.812,0.881,1,-1.529,1,0.0865,0.131,0,0.138,0.285,81.032,aggressive
spotify:track:37oUjWuyVXkfDc7CfnQsdX,0.606,0.757,2,-3.547,1,0.553,0.122,0.000102,0.117,0.415,190.081,aggressive
spotify:track:1ZzDbx7F0r64ASIbCUM9vY,0.781,0.424,5,-12.548,0,0.359,0.226,0.000297,0.151,0.18,140.048,aggressive
spotify:track:6NzlvNZ9dfBRdzSKrEQaCI,0.478,0.727,11,-8.861,0,0.239,0.392,0.0323,0.245,0.785,92.437,aggressive
spotify:track:0bkoEzkL8dBKcm62ypj0Q5,0.416,0.929,1,-0.627,1,0.184,0.708,0.415,0.101,0.0343,100.178,aggressive
spotify:track:2p9EhFIGcbdyV5xRHVI5Nb,0.509,0.41,2,-12.134,1,0.0366,0.119,9.10E-06,0.089,0.222,151.988,aggressive
spotify:track:6v7e2oj4fygTJnLVTIMRTH,0.851,0.822,10,-4.629,0,0.354,0.274,0,0.415,0.716,125.025,aggressive
spotify:track:1ikpLOzgc1zBSUreTaZnNX,0.638,0.728,7,-6.192,1,0.289,0.0215,0.227,0.657,0.681,150.126,aggressive
spotify:track:15g5tOLFLgQkzhdDDORzKz,0.556,0.984,1,-3.582,1,0.245,0.00371,0.522,0.4,0.402,92.657,aggressive
spotify:track:01XNJbnNx49ctkkUs636tX,0.745,0.852,7,-9.141,1,0.362,0.05,0.00436,0.131,0.344,118.087,aggressive
spotify:track:2fWD14NSbCbuaGJWIBGtPV,0.606,0.741,1,-7.248,1,0.0703,0.117,0.0825,0.375,0.551,130.036,aggressive
spotify:track:3rZjYQ6IJEmr00gRy2sRoD,0.823,0.663,0,-3.935,0,0.108,0.133,0,0.102,0.532,129.977,aggressive
spotify:track:1kAp8XCKmhnqBlVdeS0Z7k,0.731,0.62,1,-7.142,1,0.117,0.00741,0.00106,0.384,0.356,135.986,aggressive
spotify:track:5zMAURxdCTAS9jMqAToC1j,0.683,0.864,6,-6.726,1,0.101,0.0121,0.00849,0.127,0.417,166.071,aggressive
spotify:track:40PwTer6DW27CeuTUPWbws,0.803,0.479,1,-11.452,1,0.468,0.589,3.83E-06,0.651,0.516,159.997,aggressive
spotify:track:7leSaW30XTEHhb7VdYGiOc,0.781,0.623,1,-4.605,1,0.0655,0.028,0,0.266,0.661,133.02,aggressive
spotify:track:056YwfgSuQbYbsvPE7ISfV,0.475,0.912,4,-3.722,0,0.162,0.00129,0.118,0.0445,0.0586,115.083,aggressive
spotify:track:6Qg004Ue8BumI93aoN6F2q,0.438,0.551,5,-10.358,0,0.0445,0.00187,1.25E-06,0.117,0.154,80.986,aggressive
spotify:track:1pEy1eC3Alhr14jBkSab8l,0.565,0.891,1,-3.606,0,0.0783,0.000756,0.00261,0.577,0.332,179.98,aggressive
spotify:track:1E9hrD0vUacy5Goaligvjz,0.462,0.885,1,-2.993,0,0.334,0.102,0,0.134,0.785,71.036,aggressive
spotify:track:44DNo5WkG2Yj0iJAiiMQE4,0.657,0.659,9,-8.504,0,0.0419,0.184,0.82,0.172,0.328,149.986,aggressive
spotify:track:5vYZ5t8Z6GW0WzHZZNbeFf,0.536,0.96,8,-2.523,1,0.277,0.000383,0.85,0.91,0.664,84.925,aggressive
spotify:track:7M3NxYiwGBs2wPMX2fRlJ6,0.799,0.784,11,-5.154,1,0.173,0.513,2.95E-05,0.186,0.438,90.081,aggressive
spotify:track:1RuFnaC0MgVMmJorDJSpgG,0.693,0.617,10,-13.142,0,0.487,0.0175,0.0513,0.041,0.371,177.866,aggressive
spotify:track:1hEpQ6DXMWjJdDbIISZ4cW,0.695,0.86,11,-11.384,0,0.0997,0.0239,0,0.394,0.616,130.075,aggressive
spotify:track:4zWCRoubHZ7d56ih88WxTY,0.515,0.971,4,-0.673,1,0.215,0.039,0.923,0.349,0.645,173.965,aggressive
spotify:track:73CAH9hGsCITWhy5TL0tw9,0.416,0.881,1,-5.241,1,0.0443,0.0002,0,0.418,0.0614,168.543,aggressive
spotify:track:2VOfLVDbL5ZAxJhFaFNolo,0.539,0.935,9,0.777,1,0.0589,2.08E-05,0.176,0.51,0.421,120.066,aggressive
spotify:track:5Yc0uzQJ2IGMvjnxv04lN1,0.731,0.818,8,-5.236,0,0.376,0.134,0,0.161,0.829,75.265,aggressive
spotify:track:3pjs6NSAxuFj96bfLtWQVI,0.5,0.93,11,-13.322,1,0.243,0.143,5.41E-05,0.251,0.168,140.048,aggressive
spotify:track:3np9pf0ILo3BmwTer3Yf5y,0.589,0.636,6,-4.76,0,0.0573,0.0121,0.575,0.0918,0.165,175.964,aggressive
spotify:track:5hQZDntIU1PbXhmH94kZoM,0.539,0.832,1,-6.53,0,0.256,0.0101,0.00437,0.638,0.287,76.503,aggressive
spotify:track:0jIkTAUqrloJ2ycKU0hBcL,0.765,0.832,1,-4.682,1,0.32,0.097,0,0.373,0.32,92.41,aggressive
spotify:track:7wo2l9RxcxpK6d8UmhMlkZ,0.423,0.779,1,-3.794,0,0.102,0.000538,0,0.122,0.244,164.697,aggressive
spotify:track:3HP7QlgmauxZNR4DgxfY0x,0.559,0.83,7,-4.659,1,0.108,0.183,0,0.576,0.149,175.14,aggressive
spotify:track:21UZRPVyogmZQhwMPc6L5p,0.708,0.675,2,-2.306,1,0.0367,0.147,0.00525,0.104,0.0463,145.051,aggressive
spotify:track:7HPY5EAOs3ryjWEDYsVakZ,0.603,0.821,11,-7.696,1,0.0855,0.00112,0.000402,0.586,0.347,75.027,aggressive
spotify:track:3pb0OlXLQ69rR0lMDVp7n5,0.831,0.414,6,-11.38,0,0.187,0.126,0.07,0.107,0.497,100.036,aggressive
spotify:track:6zz4udXj6YMGX5y2eXPbOS,0.647,0.956,4,-3.579,1,0.462,0.0334,0,0.936,0.684,110.002,aggressive
spotify:track:4yGRanEl6SCBuUsmprGhZH,0.582,0.869,5,-2.8,0,0.107,0.154,0,0.381,0.654,83.941,aggressive
spotify:track:7au3qAyaEUEbJ6U0U1j11Y,0.648,0.953,5,-3.726,1,0.0836,0.0512,0,0.311,0.531,104.018,aggressive
spotify:track:6k67RdkVjTZj79c1cRz7IQ,0.572,0.964,4,-1.949,0,0.123,0.0503,0,0.372,0.519,129.979,aggressive
spotify:track:3fu0HeerXHfYzcVUVu4eJe,0.8,0.786,7,-4.236,0,0.0795,0.0859,0,0.153,0.34,92.016,aggressive
spotify:track:2j3aIgIRDOdyjJUNAdfMVp,0.507,0.912,2,-1.985,1,0.293,0.163,0,0.292,0.355,174.126,aggressive
spotify:track:028XrbNPgtmnSSScHuWuG1,0.721,0.57,11,-3.759,0,0.0567,0.438,0,0.0975,0.472,99.988,aggressive
spotify:track:59i14jziCvvdoTYJn7SiKe,0.449,0.896,3,-2.05,0,0.0543,0.51,0,0.085,0.502,109.708,aggressive
spotify:track:0O22hXRIdbyrnMQk7VldC9,0.636,0.915,1,-3.473,1,0.183,0.0353,0,0.0978,0.511,90.946,aggressive
spotify:track:1EYSS9Lp7a9f20C3FaOVgI,0.827,0.739,8,-6.391,1,0.0744,0.0214,4.13E-06,0.043,0.352,95.999,aggressive
spotify:track:3l8JuoE2LHb7hiFo7lKrkh,0.697,0.868,0,-4.575,1,0.057,0.374,0,0.124,0.546,145.961,aggressive
spotify:track:0AHpMhCdgaz00aMkoEZTXd,0.704,0.883,0,-3.623,1,0.0621,0.116,0,0.0653,0.503,103.968,aggressive
spotify:track:5xfGmBYIy5EfWvqlT9vkRB,0.662,0.909,3,-2.965,0,0.0359,0.042,0,0.226,0.533,142.059,aggressive
spotify:track:3cl6BsTDeeGRbgug5TXrvg,0.583,0.916,1,-1.396,1,0.149,0.0683,0,0.0489,0.732,167.933,aggressive
spotify:track:499qjESUqiZjlNI7XQhyLp,0.335,0.937,11,-1.895,0,0.0737,0.00502,0,0.51,0.529,199.692,aggressive
spotify:track:5t9w5O8sLvbB7hwfyzNXi5,0.827,0.744,9,-4.523,0,0.0392,0.0205,5.32E-06,0.0974,0.254,99.997,aggressive
spotify:track:1BiXkuVBXz9IzP7210Zo9I,0.443,0.978,2,-1.736,1,0.145,0.0215,0,0.0545,0.114,129.987,aggressive
spotify:track:1aKuG1GG76xPLUkjBbQo3W,0.72,0.824,10,-5.086,0,0.128,0.0394,0,0.0509,0.333,165.998,aggressive
spotify:track:5o5lTDlLcBVaTsUdsUBhpp,0.753,0.784,6,-3.148,0,0.0401,0.294,0,0.0603,0.927,102.957,aggressive
spotify:track:5K8mEdsXLVqSKY5QqknLHP,0.808,0.76,8,-2.673,1,0.0346,0.00955,2.06E-05,0.116,0.349,111.989,aggressive
spotify:track:5DQc3NBa9FQfvtnUyciXsd,0.591,0.806,9,-2.823,0,0.0342,0.0348,0,0.101,0.476,143.92,aggressive
spotify:track:6m2bldPtCIuXFfTZZDBDOv,0.357,0.795,9,-2.916,0,0.0404,0.0405,0,0.091,0.159,108.894,aggressive
spotify:track:64QtvkUrGvZUtvmrcpxSjp,0.526,0.805,7,-4.323,0,0.0323,0.000914,0,0.121,0.29,134.991,aggressive
spotify:track:30iB3Vk6T4gAUfZ0OvmwxY,0.829,0.627,8,-4.533,0,0.0814,0.153,0,0.0702,0.733,100.047,aggressive
spotify:track:7fMr8hvwXVWO36ZD24HBeR,0.616,0.908,9,-3.97,0,0.26,0.0861,0,0.129,0.658,130.048,aggressive
spotify:track:4rdiBpeM87mU9yLaSVUKq0,0.639,0.908,9,-2.374,1,0.198,0.084,0,0.179,0.591,155.084,aggressive
spotify:track:0fAFOeAxAL5K8rZlLUMXQH,0.73,0.913,1,-2.749,1,0.0781,0.0292,0,0.104,0.737,99.974,aggressive
spotify:track:2UBobeH9pS8Hm7v60MqTlA,0.769,0.934,1,-1.829,1,0.0476,0.00346,0.000237,0.153,0.743,119.944,aggressive
spotify:track:7AJ2rEaM0kYulj33j7xemp,0.532,0.792,10,-2.666,0,0.0587,0.0144,0,0.103,0.374,160.068,aggressive
spotify:track:4XdzvdvfaAozcWM2svBri5,0.684,0.793,6,-3.156,0,0.102,0.0505,0,0.137,0.437,104.951,aggressive
spotify:track:1ZhhiI06eIjXZjXK6OXO8u,0.683,0.687,5,-5.108,0,0.0603,0.113,0,0.19,0.729,109.879,aggressive
spotify:track:7iQTGSIl9m4jofHBGby9kZ,0.789,0.884,7,-2.659,1,0.148,0.0941,0,0.0569,0.607,100.09,aggressive
spotify:track:2ZmuOr7GoltAzEqB0Svd5W,0.591,0.914,9,-2.885,1,0.0599,0.0934,0,0.324,0.414,132.996,aggressive
spotify:track:6JdS5rJvJaRA7B1tcm7kxZ,0.502,0.91,7,-2.769,1,0.107,0.04,0,0.319,0.588,176.084,aggressive
spotify:track:2ICcV5WY1FL7445beV18KX,0.661,0.889,4,-2.357,0,0.0451,0.111,0,0.465,0.613,135.085,aggressive
spotify:track:2JcQ5i13wsNdyyXs8Sqab0,0.728,0.941,9,-2.044,0,0.188,0.0955,0,0.328,0.924,92.065,aggressive
spotify:track:6r0k7OqcR7qn730YndgjU9,0.39,0.733,6,-3.513,0,0.174,0.155,0,0.114,0.511,77.59,aggressive
spotify:track:26x7ih7lOBFwYpXUHJUoqD,0.595,0.875,5,-2.969,0,0.0737,0.0321,0,0.173,0.59,85.981,aggressive
